Origin,Dest,Price/Ticket,Miles
IAD,LGA,168.54,229
IAD,CLT,226.93,322
IAD,TPA,227.11,811
IAD,DFW,251.66,1172
IAD,LAS,289.32,2065
IAD,MCI,132.1,926
IAD,MCO,187.63,758
IAD,FLL,191.16,901
IAD,MSY,236.48,955
IAD,PBI,128.38,859
IAD,PHX,329.97,1956
IAD,RSW,149.06,891
IAD,SJU,248.07,1571
IAD,SLC,318.87,1828
IAD,MSP,235.9,908
IAD,SAT,270.48,1362
IAD,CLE,210.44,288
IAD,DEN,277.56,1452
IAD,JAC,432.89,1750
IAD,SEA,323.9,2306
IAD,RDU,202.21,224
IAD,SMF,346.82,2358
IAD,DTW,201.35,383
IAD,PIT,198.45,182
IAD,PVD,153.05,371
IAD,ATL,230.7,534
IAD,BNA,222.55,542
IAD,ABQ,389.02,1628
IAD,BOI,253.51,2025
IAD,JFK,139.86,228
IAD,EWR,192.09,212
IAD,JAX,162.17,630
IAD,PDX,328.39,2327
IAD,COS,102.66,1463
IAD,HDN,349.48,1582
IAD,IND,181.4,476
IAD,HNL,566.04,4817
IAD,LIH,325.23,4865
IAD,IAH,345.98,1190
IAD,SJC,239.32,2400
IAD,SNA,384.93,2265
IAD,OGG,552.67,4754
IAD,RNO,205.17,2249
IAD,OAK,274.25,2409
IAD,ONT,112.18,2242
IAD,PWM,185.06,493
IAD,BDL,154.58,326
IAD,TUL,81.14,1027
IAD,ORF,187.28,157
IAD,ILM,256.5,323
IAD,CVG,152.17,388
IAD,STT,340.2,1606
IAD,SYR,353,296
IAD,EGE,411.48,1573
IAD,BZN,353.13,1773
IAD,CHS,140.36,441
IAD,GSO,162.75,239
IAD,OKC,190,1136
IAD,HOU,248.38,1201
IAD,DAL,189.05,1163
IAD,MDW,376,577
IAD,MSN,249.72,684
IAD,BIS,368.57,1294
IAD,ELP,306.76,1697
IAD,MFE,314.18,1492
IAD,BTV,169.55,441
IAD,BUR,272.6,2279
IAD,FAY,241,284
CVG,PHL,82.75,507
CVG,LAX,256.46,1900
CVG,SAN,109.45,1865
CVG,SFO,295.1,2036
CVG,AUS,94.95,958
CVG,BOS,289.02,752
CVG,MIA,94.94,948
CVG,ORD,132.94,264
CVG,LGA,159.34,585
CVG,CLT,115.78,335
CVG,TPA,195,773
CVG,DFW,203.81,812
CVG,LAS,178.61,1678
CVG,MCI,178.28,539
CVG,MCO,196.04,757
CVG,FLL,186.92,932
CVG,MSY,100.2,701
CVG,PHX,163.72,1569
CVG,RSW,196.91,879
CVG,MHT,155.53,741
CVG,SJU,202.64,1808
CVG,SLC,305.93,1450
CVG,MSP,221.76,596
CVG,SAT,97.14,1024
CVG,DEN,158.83,1069
CVG,SEA,291.98,1965
CVG,RDU,71.42,390
CVG,SMF,160.29,1977
CVG,DTW,309.46,229
CVG,PIT,80.44,256
CVG,PVD,83.91,722
CVG,ATL,239.27,373
CVG,DCA,150.64,411
CVG,STL,140.96,308
CVG,JFK,245.36,589
CVG,BWI,116.69,430
CVG,EWR,102.05,569
CVG,JAX,84.32,613
CVG,OMA,182.58,614
CVG,PDX,255.38,1975
CVG,MKE,333,318
CVG,LIH,470.15,4483
CVG,IAH,210.93,871
CVG,SJC,115.94,2017
CVG,SNA,386.91,1877
CVG,OAK,210.97,2026
CVG,ONT,326.57,1854
CVG,SAV,86.91,515
CVG,BDL,199.38,661
CVG,ORF,143.6,485
CVG,VPS,102.81,600
CVG,TUS,157.2,1549
CVG,IAD,148.93,388
CVG,BUF,270,410
CVG,ANC,398.5,3110
CVG,SRQ,97.58,812
CVG,ALB,255.7,623
CVG,CHS,86.16,497
CVG,OKC,129.71,756
CVG,HOU,110.07,886
CVG,DAL,178.71,805
CVG,MDW,117.46,249
CVG,FAR,302.89,819
CVG,MYR,78.58,489
CVG,PGD,106.34,850
CVG,PIE,109.74,776
CVG,SFB,100.5,735
CVG,AZA,113,1553
GSP,LAX,230.1,2057
GSP,SAN,261.41,2007
GSP,AUS,213.05,957
GSP,BOS,194.1,795
GSP,LGA,173.37,610
GSP,TPA,148.71,477
GSP,DFW,298.89,862
GSP,LAS,103.96,1850
GSP,MCI,172.9,753
GSP,MCO,141.36,449
GSP,FLL,93.69,620
GSP,MSY,233.42,578
GSP,PBI,141.6,580
GSP,PHX,271.22,1704
GSP,RSW,138.8,577
GSP,SLC,128,1669
GSP,MSP,177.65,902
GSP,CLE,183,450
GSP,DEN,134.55,1278
GSP,SMF,335,2182
GSP,DTW,291.61,508
GSP,PIT,166.28,401
GSP,ATL,148.48,153
GSP,BNA,145.08,265
GSP,STL,201.54,524
GSP,BWI,149.15,426
GSP,EWR,237,594
GSP,JAX,117.51,305
GSP,MKE,160.46,634
GSP,IAD,81.75,384
GSP,HOU,169.2,845
GSP,BTR,277.02,601
GSP,GPT,262.96,505
GSP,DAL,276.98,852
GSP,MDW,206.5,562
GSP,MOB,264.09,455
GSP,HRL,290.12,1095
GSP,PIE,83.57,482
GSP,SFB,81.58,426
STT,PHL,505.14,1605
STT,LAX,422.12,3449
STT,SAN,726.5,3373
STT,BOS,328.14,1693
STT,MIA,250.49,1107
STT,ORD,400.1,2116
STT,CLT,412.73,1520
STT,LAS,179.52,3280
STT,MCI,445.77,2291
STT,MCO,97.12,1246
STT,FLL,128.25,1107
STT,MSY,148.83,1781
STT,SJU,123.68,68
STT,SEA,501.16,3781
STT,ATL,427.4,1599
STT,JFK,310.98,1623
STT,EWR,361.16,1634
STT,IND,314.5,1947
STT,IAH,437.01,2070
STT,IAD,339.26,1606
STX,MIA,244.07,1139
STX,CLT,324.08,1562
STX,TPA,261.39,1331
STX,DFW,150.81,2259
STX,LAS,327.32,3313
STX,MCI,338.2,2330
STX,FLL,147.72,1140
STX,MSY,341.02,1814
STX,SJU,122.53,94
STX,SEA,429.14,3820
STX,ATL,400.47,1638
SYR,LAX,353.93,2351
SYR,SAN,285.09,2330
SYR,BOS,118.24,265
SYR,ORD,88.58,607
SYR,LGA,83.75,198
SYR,CLT,278.58,603
SYR,TPA,121.04,1104
SYR,MCI,283.45,1003
SYR,MCO,226.92,1053
SYR,FLL,177.65,1197
SYR,PHX,312.02,2045
SYR,RSW,112.94,1186
SYR,MSP,252.3,860
SYR,DEN,130.58,1492
SYR,RDU,77.84,519
SYR,DTW,248.74,374
SYR,ATL,268.44,794
SYR,BNA,92.1,741
SYR,BOI,333.88,2002
SYR,JFK,143.19,209
SYR,JAX,203.72,923
SYR,MYR,81.65,668
SYR,PGD,126.4,1164
SYR,PIE,132.73,1111
SYR,SFB,108.38,1029
BUF,PHL,303,279
BUF,LAX,244.52,2218
BUF,SAN,256.49,2196
BUF,SFO,344.25,2309
BUF,AUS,105.71,1366
BUF,BOS,149.73,395
BUF,MIA,171.26,1185
BUF,ORD,175.83,474
BUF,LGA,137.18,292
BUF,CLT,276.82,546
BUF,TPA,182.82,1053
BUF,DFW,228.98,1212
BUF,LAS,273.73,1986
BUF,MCI,228.27,870
BUF,MCO,175.01,1011
BUF,FLL,178.11,1166
BUF,MSY,200.64,1097
BUF,PBI,163.67,1123
BUF,PHX,289.49,1912
BUF,RSW,177.1,1144
BUF,MEM,242.78,813
BUF,MHT,204.55,370
BUF,SJU,163.05,1845
BUF,MSP,245.17,735
BUF,SAT,204.43,1432
BUF,DEN,128.92,1359
BUF,SEA,240.34,2122
BUF,RDU,85.91,487
BUF,SMF,295.14,2241
BUF,DTW,223.4,241
BUF,PVD,190.83,383
BUF,ATL,246.76,712
BUF,BNA,245.19,633
BUF,STL,190.98,674
BUF,ABQ,199.94,1588
BUF,BOI,229.52,1876
BUF,JFK,175.44,301
BUF,BWI,174.77,281
BUF,EWR,146.7,282
BUF,JAX,176.69,874
BUF,CMH,165.35,296
BUF,PDX,210.18,2157
BUF,GEG,343.59,1899
BUF,MKE,131.38,465
BUF,IAH,223.22,1281
BUF,SJC,326.81,2294
BUF,SNA,336.48,2199
BUF,RNO,126.05,2130
BUF,OAK,265.6,2299
BUF,ONT,222.97,2173
BUF,PSP,325.35,2125
BUF,TUL,249.79,1025
BUF,ORF,174.62,438
BUF,TUS,246.31,1905
BUF,IAD,344,283
BUF,CVG,128.65,410
BUF,ALB,179.5,251
BUF,CHS,174.93,696
BUF,OKC,167.44,1136
BUF,HOU,297.06,1297
BUF,BHM,223.03,779
BUF,DAL,218.01,1206
BUF,MDW,164.82,468
BUF,ELP,233.9,1693
BUF,BUR,272.13,2207
BUF,ISP,181.99,326
EGE,PHL,318.42,1678
EGE,LAX,380.98,748
EGE,MIA,470.83,1810
EGE,ORD,382.38,1007
EGE,LGA,435.09,1739
EGE,DFW,391.9,721
EGE,CLE,354.78,1321
EGE,DEN,336.69,120
EGE,DTW,202.5,1242
EGE,PIT,343.38,1410
EGE,ATL,401.91,1312
EGE,DCA,568.65,1596
EGE,JFK,456.07,1746
EGE,BWI,445.75,1611
EGE,EWR,502.06,1725
EGE,IAH,445.19,934
EGE,SAV,446.37,1526
EGE,BDL,403.97,1790
EGE,IAD,403.87,1573
ICT,PHL,194.78,1205
ICT,LAX,130.87,1203
ICT,SAN,213.67,1166
ICT,BOS,253.98,1433
ICT,ORD,147.7,588
ICT,LGA,201.46,1279
ICT,TPA,137.71,1091
ICT,DFW,198.34,328
ICT,LAS,152.54,986
ICT,MCO,192.07,1129
ICT,FLL,182.12,1288
ICT,MSY,157.82,669
ICT,PHX,184.25,870
ICT,CLE,211.72,870
ICT,DEN,228.39,420
ICT,SEA,181.43,1430
ICT,RDU,204.26,1040
ICT,SMF,242.83,1314
ICT,DTW,180.65,810
ICT,ATL,256.68,782
ICT,BNA,183.04,605
ICT,STL,135.03,392
ICT,ABQ,186.04,542
ICT,BWI,234.9,1129
ICT,CMH,216.16,800
ICT,PDX,257.03,1406
ICT,GEG,185.57,1228
ICT,MKE,146.5,622
ICT,IAH,302,542
ICT,SJC,209.38,1342
ICT,SNA,227.44,1179
ICT,RNO,201.28,1213
ICT,SAV,274.16,996
ICT,BDL,213,1345
ICT,TUS,155.02,856
ICT,MDW,201.59,589
ICT,ELP,95.55,648
ICT,BUR,243.17,1195
ICT,SFB,91.2,1117
ICT,AZA,98.09,855
LBB,PHL,293.88,1529
LBB,LAX,266.79,954
LBB,SAN,233.68,892
LBB,SFO,176.56,1186
LBB,AUS,170.05,341
LBB,BOS,192,1774
LBB,LGA,248.04,1610
LBB,CLT,272.91,1195
LBB,TPA,258.54,1210
LBB,DFW,199.39,282
LBB,LAS,192.69,775
LBB,MCI,238.07,554
LBB,MCO,259.34,1266
LBB,FLL,216.04,1399
LBB,MSY,250.94,725
LBB,PHX,214.38,588
LBB,MEM,183.57,683
LBB,SLC,136.79,744
LBB,SAT,204.62,346
LBB,CLE,199.92,1216
LBB,DEN,131.23,456
LBB,SMF,210.54,1156
LBB,PIT,257.45,1278
LBB,ATL,252.18,1001
LBB,BNA,230.84,876
LBB,DCA,187.97,1425
LBB,STL,180.41,729
LBB,ABQ,437,290
LBB,BOI,179,1034
LBB,JAX,615,1199
LBB,CMH,192.87,1134
LBB,PDX,186.19,1373
LBB,GEG,202,1264
LBB,IND,227.61,956
LBB,SJC,275.41,1159
LBB,SNA,209.71,924
LBB,RNO,326.51,1074
LBB,OAK,166,1178
LBB,PNS,205.03,885
LBB,BDL,159.96,1684
LBB,TUL,201.44,379
LBB,VPS,360.17,923
LBB,OKC,206.7,269
LBB,HOU,189.48,474
LBB,LIT,233.75,554
LBB,DAL,158.28,293
LBB,MDW,205.51,951
LBB,ECP,303.7,967
LBB,ELP,138.18,295
LBB,BUR,291.52,950
LBB,HRL,229.78,570
LBB,CRP,206.93,480
ADK,ANC,611.67,1192
ANC,LAX,282.07,2345
ANC,SFO,427.72,2018
ANC,ORD,384.7,2846
ANC,CLT,542.13,3445
ANC,DFW,457.53,3043
ANC,LAS,223.89,2304
ANC,PHX,298.2,2552
ANC,SLC,374.74,2125
ANC,MSP,330.67,2519
ANC,DEN,454.19,2405
ANC,SEA,262.57,1448
ANC,ATL,505.63,3417
ANC,ABQ,285,2618
ANC,KOA,412.27,2874
ANC,EWR,507.69,3370
ANC,JAX,526.95,3687
ANC,PDX,276.31,1542
ANC,HNL,366.92,2777
ANC,IAH,567.61,3266
ANC,OGG,449.48,2797
ANC,CVG,530.54,3110
ANC,ADK,612,1192
ANC,ADQ,210.7,253
ANC,JNU,222.87,571
ANC,BET,178.44,399
ANC,BRW,247.77,725
ANC,CDV,176.74,160
ANC,KTN,318.28,775
ANC,FAI,142.91,261
ANC,PSG,305.13,678
ANC,WRG,303.13,708
ANC,SIT,267.07,592
ANC,OME,239.17,539
ANC,OTZ,228.49,548
ANC,SCC,366.48,626
ANC,MLB,461.38,3859
ANC,YAK,217.63,373
ANC,DAB,671.85,3783
ANC,AKN,244.58,288
ANC,DLG,231.39,329
ADQ,ANC,208.41,253
JNU,SEA,263.35,909
JNU,ANC,220.82,571
JNU,CDV,225.55,411
JNU,KTN,181.45,234
JNU,PSG,147.09,123
JNU,WRG,167.01,153
JNU,SIT,139.23,95
JNU,YAK,185.32,198
JNU,GST,108.08,41
BET,ANC,178.03,399
BRW,ANC,249.23,725
BRW,FAI,187.63,503
CDV,SEA,361.3,1293
CDV,ANC,177.22,160
CDV,JNU,227.07,411
CDV,YAK,190.14,213
KTN,PHX,387.95,1787
KTN,SEA,270.46,680
KTN,ANC,318.66,775
KTN,JNU,182.98,234
KTN,PSG,149.17,111
KTN,WRG,134.49,82
KTN,SIT,160.41,183
FAI,ORD,444.94,2785
FAI,MCO,364.8,3776
FAI,MSP,393.14,2466
FAI,SEA,243.28,1533
FAI,JAX,530.56,3640
FAI,HNL,400.29,3038
FAI,ANC,141.66,261
FAI,SCC,299.05,373
FAI,CHS,353.5,3545
PSG,PHX,350.47,1894
PSG,SEA,313.51,787
PSG,ANC,296.08,678
PSG,JNU,147.96,123
PSG,KTN,127.63,111
PSG,WRG,137.8,31
WRG,SEA,329.37,756
WRG,ANC,297.83,708
WRG,JNU,161.12,153
WRG,KTN,131.65,82
WRG,PSG,142.1,31
SIT,PHX,358.01,1968
SIT,SEA,279.52,861
SIT,TUS,439.64,2077
SIT,ANC,264.55,592
SIT,JNU,131.73,95
SIT,KTN,166.06,183
OME,PHX,481.19,3090
OME,SEA,495.6,1987
OME,PDX,500.15,2081
OME,ANC,236.14,539
OME,OTZ,201.06,183
OTZ,ANC,229.25,548
OTZ,OME,201.33,183
SCC,ANC,378.58,626
SCC,BRW,233.48,204
SCC,FAI,309.94,373
SRQ,PHL,114.61,957
SRQ,BOS,270.94,1220
SRQ,ORD,331.17,1050
SRQ,LGA,246.13,1047
SRQ,CLT,247.17,547
SRQ,CLE,83.62,967
SRQ,SEA,230.39,2547
SRQ,DTW,319.41,1022
SRQ,PIT,101.3,912
SRQ,ATL,264.45,444
SRQ,JFK,228.68,1041
SRQ,EWR,243.01,1034
SRQ,IND,181,876
SRQ,MKE,255.9,1113
SRQ,SDF,235.25,765
SRQ,CVG,97.06,812
SRQ,BUF,201.75,1093
SRQ,MDW,348.78,1035
SRQ,GRB,282.64,1218
SRQ,ATW,282.57,1209
BIL,LAX,87.61,970
BIL,SAN,241.53,1013
BIL,LGA,319.78,1768
BIL,LAS,106.43,754
BIL,SLC,281.27,387
BIL,MSP,272.26,748
BIL,DEN,261.01,455
BIL,EWR,402.2,1756
BIL,OMA,211.69,706
BIL,AZA,113.59,878
BZN,LAX,226.63,902
BZN,SFO,324.16,807
BZN,AUS,274.49,1299
BZN,ORD,360.23,1185
BZN,LGA,374.96,1894
BZN,DFW,333.98,1163
BZN,LAS,96.14,701
BZN,FLL,348.84,2183
BZN,SJU,696,3187
BZN,SLC,256.56,347
BZN,MSP,299.94,874
BZN,DEN,232.48,524
BZN,SEA,323,543
BZN,ATL,389.39,1640
BZN,DCA,381.96,1797
BZN,EWR,495.16,1882
BZN,IND,244.34,1326
BZN,RIC,279.92,1826
BZN,IAD,331.28,1773
BZN,LGB,152.61,904
BZN,ATW,279.33,1110
BZN,AZA,103.65,861
AGS,LAX,299.75,2090
AGS,SAN,344.05,2035
AGS,LGA,577.5,678
AGS,DFW,255.03,874
AGS,ATL,270.59,143
AGS,ABQ,349.34,1412
AGS,HNL,535.15,4645
AGS,SNA,371.9,2062
AGS,PSP,233.5,1983
AGS,TUS,363.08,1684
AGS,LIT,217.31,596
AGS,BHM,282.77,277
AGS,ELP,356.21,1425
ALB,LAX,287.7,2468
ALB,SAN,284.81,2445
ALB,AUS,289.07,1577
ALB,ORD,263.99,723
ALB,CLT,284.18,646
ALB,TPA,212.6,1130
ALB,LAS,267.47,2237
ALB,MCI,264.84,1115
ALB,MCO,195.9,1073
ALB,FLL,195.52,1204
ALB,MSY,250.79,1267
ALB,PBI,243.74,1163
ALB,PHX,262.82,2159
ALB,RSW,218.54,1205
ALB,MEM,269.33,1019
ALB,SJU,187.45,1736
ALB,SLC,242,1960
ALB,MSP,245.23,980
ALB,SAT,287.57,1643
ALB,CLE,232.75,424
ALB,DEN,226.4,1610
ALB,JAC,501,1852
ALB,SEA,234.83,2356
ALB,RDU,219.85,544
ALB,SMF,254.28,2491
ALB,DTW,237.31,489
ALB,PIT,192.18,368
ALB,ATL,274.76,853
ALB,BNA,211.3,825
ALB,STL,242.45,910
ALB,ABQ,293.82,1834
ALB,BWI,166.09,289
ALB,JAX,216.2,951
ALB,CMH,210.75,509
ALB,PDX,235.84,2395
ALB,IND,240.06,683
ALB,SJC,297.42,2544
ALB,SNA,339.94,2449
ALB,OAK,370.17,2548
ALB,ONT,297.92,2423
ALB,PSP,408.93,2374
ALB,PNS,285.66,1124
ALB,SDF,218.7,703
ALB,TUS,381.5,2150
ALB,CVG,151,623
ALB,BUF,398,251
ALB,CHS,213.46,760
ALB,HOU,281.59,1495
ALB,BHM,223.6,946
ALB,DAL,295.63,1428
ALB,MDW,240.89,717
ALB,BUR,315.62,2457
ALB,CRP,215,1682
ALB,PGD,111.6,1185
ALB,PIE,107.9,1138
ALB,SFB,106.09,1049
CHS,PHL,127.15,550
CHS,LAX,359.75,2206
CHS,SAN,241.75,2150
CHS,AUS,93.26,1055
CHS,BOS,221.86,818
CHS,ORD,204.13,760
CHS,CLT,245.7,168
CHS,TPA,351,370
CHS,DFW,256.91,987
CHS,LAS,269.26,2005
CHS,MCI,234.13,930
CHS,MCO,413.5,317
CHS,FLL,149.12,470
CHS,MSY,162.32,636
CHS,PHX,321.73,1846
CHS,RSW,188.85,450
CHS,MHT,142.04,836
CHS,SLC,184.77,1840
CHS,MSP,76.51,1087
CHS,SAT,127.73,1114
CHS,CLE,144.62,595
CHS,DEN,175.6,1449
CHS,SEA,283.67,2415
CHS,RDU,378,217
CHS,SMF,262.87,2347
CHS,DTW,124.22,667
CHS,PIT,83.8,524
CHS,PVD,233.19,771
CHS,ATL,249.51,259
CHS,BNA,189.45,439
CHS,DCA,156.64,444
CHS,STL,203.4,706
CHS,ABQ,317.59,1528
CHS,BOI,180,2082
CHS,JFK,194.53,636
CHS,BWI,192.05,472
CHS,EWR,196.84,628
CHS,CMH,183.88,514
CHS,OMA,278.27,1047
CHS,PDX,135.8,2411
CHS,IND,82.14,585
CHS,HNL,536.14,4761
CHS,LIH,532.22,4820
CHS,IAH,210.08,925
CHS,SJC,393.2,2373
CHS,SNA,372.47,2178
CHS,OGG,403.75,4690
CHS,RNO,339.52,2248
CHS,OAK,275.89,2387
CHS,ONT,225.58,2159
CHS,PSP,309.5,2099
CHS,PWM,214.74,909
CHS,IAD,144.72,441
CHS,CVG,86.67,497
CHS,BUF,253.59,696
CHS,LBB,274.41,1260
CHS,FAI,475.5,3545
CHS,ALB,234.25,760
CHS,OKC,305.56,1020
CHS,HOU,193.04,928
CHS,LIT,289.3,712
CHS,DAL,209.18,977
CHS,MDW,171.19,745
CHS,GRR,154.15,750
CHS,MSN,247.56,868
CHS,ELP,329.43,1538
CHS,BUR,314,2200
CHS,ISP,170.18,666
CHS,MAF,403,1295
CHS,TTN,89.46,586
CHS,BGR,378.41,1018
GSO,PHL,347.89,365
GSO,ORD,375,589
GSO,CLT,451.5,83
GSO,TPA,70.32,580
GSO,MCO,90.68,535
GSO,FLL,78.19,691
GSO,MSY,222.42,731
GSO,DEN,101.68,1370
GSO,ATL,203.96,306
GSO,EWR,234.36,445
GSO,IAD,415,239
GSO,GPT,211.61,658
GSO,PIE,81.25,587
GSO,SFB,81.27,510
OKC,PHL,259.39,1261
OKC,LAX,143.18,1187
OKC,SAN,177.52,1137
OKC,SFO,200.62,1384
OKC,AUS,211.04,358
OKC,BOS,229.54,1505
OKC,ORD,203.57,693
OKC,LGA,233.78,1341
OKC,CLT,254.18,940
OKC,TPA,162.98,1023
OKC,DFW,185.62,175
OKC,LAS,198.47,986
OKC,MCI,243.43,313
OKC,MCO,133.72,1069
OKC,FLL,209.99,1218
OKC,MSY,222.75,567
OKC,PHX,244.52,833
OKC,RSW,275.9,1119
OKC,MEM,170,432
OKC,MHT,252.19,1491
OKC,SJU,228.06,2257
OKC,SLC,215.73,866
OKC,SAT,203.11,407
OKC,CLE,290.08,948
OKC,DEN,146.03,495
OKC,SEA,188.76,1519
OKC,RDU,229.02,1058
OKC,SMF,211.45,1342
OKC,DTW,271.55,900
OKC,PIT,209.54,1010
OKC,PVD,267.04,1477
OKC,ATL,278.69,761
OKC,BNA,175.02,616
OKC,DCA,182.19,1158
OKC,STL,210.17,462
OKC,ABQ,245.73,510
OKC,BOI,201.4,1140
OKC,BWI,242.16,1180
OKC,EWR,309.59,1325
OKC,CMH,221.58,865
OKC,PDX,218.87,1484
OKC,GEG,312.13,1328
OKC,IND,143.92,688
OKC,MKE,176.72,736
OKC,IAH,220.83,395
OKC,SJC,207.12,1359
OKC,SNA,254.48,1160
OKC,RNO,229.77,1248
OKC,OAK,217.12,1375
OKC,ONT,217.85,1140
OKC,SDF,294.23,685
OKC,PWM,264.09,1557
OKC,BDL,239.91,1415
OKC,VPS,97.22,726
OKC,TUS,203.96,800
OKC,IAD,245.12,1136
OKC,GSP,212,871
OKC,BUF,271.28,1136
OKC,LBB,256.67,269
OKC,ALB,248.61,1371
OKC,CHS,306.66,1020
OKC,HOU,189.95,419
OKC,BHM,274.33,632
OKC,DAL,142.58,181
OKC,MDW,169.34,691
OKC,GRR,235.22,828
OKC,ROC,166,1190
OKC,ECP,220.99,768
OKC,ELP,222.95,563
OKC,BUR,262.64,1181
OKC,HRL,227.95,631
OKC,MAF,237.22,356
OKC,SFB,91.77,1061
LEX,ORD,119.3,323
LEX,FLL,103.44,865
LEX,DTW,113,296
LEX,ATL,215.11,304
LEX,SAV,67.28,451
LEX,VPS,80.17,532
LEX,TLH,284.7,527
LEX,MYR,69.08,438
LEX,PGD,104.43,781
LEX,PIE,97.63,707
LEX,SFB,103.04,667
HOU,PHL,251.6,1336
HOU,LAX,215.54,1390
HOU,SAN,231.09,1313
HOU,SFO,245.65,1649
HOU,AUS,182.74,148
HOU,BOS,186.12,1609
HOU,LGA,224.54,1428
HOU,CLT,182.4,920
HOU,TPA,194.2,781
HOU,LAS,204.73,1235
HOU,MCI,213.49,666
HOU,MCO,202.53,849
HOU,FLL,198.45,957
HOU,MSY,172.5,302
HOU,PBI,180.41,948
HOU,PHX,238.61,1020
HOU,RSW,286.67,853
HOU,MEM,186.77,484
HOU,MHT,247.3,1606
HOU,SJU,270.88,1997
HOU,SLC,246.6,1214
HOU,MSP,233.99,1057
HOU,SAT,171.82,192
HOU,CLE,220.88,1106
HOU,DEN,188.46,883
HOU,SEA,263.91,1894
HOU,RDU,196.65,1050
HOU,SMF,241.55,1624
HOU,DTW,208.99,1092
HOU,PIT,235.53,1131
HOU,PVD,236.18,1571
HOU,ATL,178.87,696
HOU,BNA,223.86,670
HOU,DCA,240.97,1218
HOU,STL,227.21,687
HOU,ABQ,247.39,759
HOU,BOI,195.9,1501
HOU,JFK,225.46,1428
HOU,BWI,212.07,1246
HOU,EWR,208.77,1411
HOU,JAX,235.33,816
HOU,CMH,192.27,1001
HOU,OMA,171.82,804
HOU,PDX,258.02,1843
HOU,DSM,218.94,825
HOU,GEG,184.43,1716
HOU,IND,220.58,861
HOU,MKE,177.05,1004
HOU,SJC,249.72,1621
HOU,SNA,255.8,1357
HOU,RNO,246.94,1546
HOU,OAK,257.72,1642
HOU,ONT,250.84,1345
HOU,RIC,229.71,1166
HOU,PNS,225.25,488
HOU,SDF,162.33,803
HOU,PWM,301.19,1679
HOU,BDL,307.16,1519
HOU,TUL,203.72,453
HOU,ORF,208.58,1209
HOU,TUS,232.37,945
HOU,IAD,205.43,1201
HOU,CVG,172.83,886
HOU,GSP,248.43,845
HOU,BUF,271.2,1297
HOU,ICT,263,565
HOU,LBB,190.41,474
HOU,CHS,189.1,928
HOU,OKC,196.26,419
HOU,FNT,158.73,1119
HOU,LIT,177.95,393
HOU,BHM,197.59,570
HOU,DAL,179.86,239
HOU,MDW,207.77,937
HOU,GRR,231.58,1061
HOU,ROC,266.18,1346
HOU,ECP,221.09,571
HOU,ELP,238,677
HOU,BUR,224.08,1389
HOU,HRL,167.25,277
HOU,ISP,517,1465
HOU,AMA,196.64,537
HOU,CRP,165.35,187
HOU,MAF,230.37,441
ROA,ATL,177.29,357
ROA,PNS,269,628
ROA,IAD,259,177
ROA,PIE,89.33,668
ROA,SFB,84.76,594
TLH,DTW,297.29,817
TLH,ATL,218.67,223
TLH,LEX,302.14,527
TLH,GRR,297.34,863
TLH,DAY,253.61,655
LFT,CLT,330.46,729
LFT,MCO,75.68,656
LFT,DEN,97.4,978
LFT,RDU,297.55,859
LFT,ATL,233.66,503
LFT,ORF,306.72,1019
LFT,PHF,108.5,1011
CRW,FLL,84.13,852
CRW,ATL,174.88,363
CRW,MYR,78.46,356
FNT,CLT,204,555
FNT,TPA,209.82,1036
FNT,MCI,130.5,625
FNT,MCO,202.7,1011
FNT,FLL,112.24,1182
FNT,MSY,157.7,964
FNT,PHX,186.51,1663
FNT,RSW,204.94,1138
FNT,DEN,118,1105
FNT,ATL,185.33,645
FNT,STL,174.91,453
FNT,ABQ,188.78,1341
FNT,BWI,88,452
FNT,OMA,220.47,634
FNT,TUS,186.78,1660
FNT,HOU,147.68,1119
FNT,BHM,338,669
FNT,DAL,200.76,998
FNT,MDW,130.32,221
FNT,MYR,73.32,692
FNT,PGD,119.35,1111
FNT,PIE,113.78,1040
FNT,SFB,111.96,988
LIT,PHL,257.29,999
LIT,LAX,166.03,1494
LIT,SAN,285.94,1441
LIT,SFO,246.82,1690
LIT,AUS,208.73,446
LIT,BOS,230.77,1260
LIT,LGA,171.38,1085
LIT,TPA,188.66,737
LIT,DFW,208.61,304
LIT,LAS,235.69,1294
LIT,MCI,172.58,344
LIT,MCO,93.53,776
LIT,FLL,232.97,934
LIT,MSY,101.42,346
LIT,PHX,197.85,1136
LIT,SLC,176.45,1156
LIT,SAT,238.96,512
LIT,CLE,203.86,728
LIT,DEN,120.61,771
LIT,SEA,241,1783
LIT,RDU,194.73,763
LIT,SMF,301.62,1646
LIT,DTW,156.72,705
LIT,PIT,162.19,768
LIT,ATL,250.87,453
LIT,BNA,225.18,327
LIT,DCA,227.67,888
LIT,STL,142.68,296
LIT,ABQ,194.25,817
LIT,BWI,212.05,912
LIT,CMH,253.88,629
LIT,OMA,205.76,495
LIT,PDX,311.32,1760
LIT,GEG,360.17,1580
LIT,IND,286,474
LIT,MKE,203.82,613
LIT,SJC,236.24,1666
LIT,SNA,315.36,1466
LIT,RNO,235.34,1550
LIT,OAK,396.18,1681
LIT,ONT,300.62,1447
LIT,LBB,198,554
LIT,AGS,221.69,596
LIT,CHS,287.85,712
LIT,HOU,190.45,393
LIT,BHM,264.74,324
LIT,DAL,146.32,296
LIT,MDW,231.29,544
LIT,BUR,213.43,1488
